,Year,Month,Day,Hour,Minute,Temp,Cloud_opacity,DHI,DNI,GHI,WindVel,Output_Power
6107,2022,5,13,11,0,14.2,38.2,444,20,459,6.4,1824.75054897842
6108,2022,5,13,12,0,14,59.9,284,0,284,6.3,1111.27080649594
6109,2022,5,13,13,0,13.5,64.5,227,0,227,6.1,884.209019961275
6110,2022,5,13,14,0,13.3,52.8,245,14,253,5.9,1009.21540000441
6111,2022,5,13,15,0,13.2,60.1,162,0,162,5.6,621.149817581649
6112,2022,5,13,16,0,12.5,26.8,188,50,205,5.2,829.757283628133
6113,2022,5,13,17,0,11.4,43.8,85,12,88,5.1,322.155911428388
6114,2022,5,13,18,0,10.2,58.3,22,0,22,5,56.731469530507
6123,2022,5,14,3,0,7,12,30,53,36,2.7,91.2006521605189
6124,2022,5,14,4,0,8.2,6,68,315,133,2.8,253.713560182935
6125,2022,5,14,5,0,10.1,7,101,468,253,3.5,398.235806296693
6126,2022,5,14,6,0,11.8,0,85,729,409,3.7,874.129584217976
6127,2022,5,14,7,0,13.4,3.2,120,726,521,3.9,1754.42988135288
6128,2022,5,14,8,0,14.4,30.9,367,124,445,4.2,1761.17037714588
6129,2022,5,14,9,0,15,38.8,430,16,442,4.1,1723.1338413287
6130,2022,5,14,10,0,15.6,46.5,408,0,408,3.9,1579.34249844097
6131,2022,5,14,11,0,16.1,40.8,447,8,453,3.8,1756.41836717758
6132,2022,5,14,12,0,16,37.7,389,93,456,3.7,1893.9938569811
6133,2022,5,14,13,0,15.8,36.5,341,117,417,3.4,1785.90809090568
6134,2022,5,14,14,0,16.2,20.3,259,324,449,2.7,2118.80321875425
6135,2022,5,14,15,0,16.5,24.2,240,202,331,2.6,1487.7575884748
6136,2022,5,14,16,0,16.4,19.9,151,263,248,2.8,1082.81463113182
6137,2022,5,14,17,0,15.2,28.4,103,98,119,2.7,468.258537993335
6138,2022,5,14,18,0,12.4,32.5,33,108,48,2.2,100.902211757558
6147,2022,5,15,3,0,3.9,0,23,232,48,1.4,66.8342581055145
6148,2022,5,15,4,0,6.2,0,47,527,155,0.9,174.814116963368
6149,2022,5,15,5,0,9,0,62,682,285,0.6,248.422705456501
6150,2022,5,15,6,0,11.1,0,72,775,420,1,859.822891298058
6151,2022,5,15,7,0,12.7,0,80,832,544,1.6,1779.85716059351
6152,2022,5,15,8,0,14.1,0,86,869,648,1.9,2599.19163008107
6153,2022,5,15,9,0,15.3,0,86,896,724,2.2,3239.50449325207
6154,2022,5,15,10,0,16.3,12,256,560,673,2.5,3070.22747315476
6155,2022,5,15,11,0,17,42.1,378,89,445,2.7,1819.46205945858
6156,2022,5,15,12,0,17.3,65.4,252,0,252,2.9,961.934933233838
6157,2022,5,15,13,0,17.2,46.9,348,0,348,2.9,1334.6494414188
6158,2022,5,15,14,0,17.2,39.2,316,39,339,2.9,1349.29199647719
6159,2022,5,15,15,0,17.2,28.6,253,123,308,2.8,1313.98120071404
6160,2022,5,15,16,0,16.9,32.5,182,65,206,2.7,815.486337721787
6161,2022,5,15,17,0,15.9,23.5,95,165,134,2.1,499.413592089046
6162,2022,5,15,18,0,13.7,38.4,39,18,42,1.1,122.184108358617
6171,2022,5,16,3,0,3.7,53.9,17,0,17,1.4,39.2906319396934
6172,2022,5,16,4,0,5.3,76.3,43,1,43,1.9,144.888657711648
6173,2022,5,16,5,0,7,13.2,115,399,256,2.9,461.262361380095
6174,2022,5,16,6,0,8.5,0,71,789,427,3.3,885.768811786051
6175,2022,5,16,7,0,10,0,79,853,556,3.4,1850.05634431338
6176,2022,5,16,8,0,11.3,0,82,898,667,3.4,2713.79032285022
6177,2022,5,16,9,0,12.5,0,83,930,749,3.3,3398.16939410969
6178,2022,5,16,10,0,13.5,6,179,754,744,3.2,3528.61267340861
6179,2022,5,16,11,0,14.2,2.1,116,879,778,3.1,3927.46271139552
6180,2022,5,16,12,0,14.6,1.8,107,882,745,3,3915.51930395269
6181,2022,5,16,13,0,14.9,0,76,919,686,2.9,3756.98811895151
6182,2022,5,16,14,0,15,0,73,882,584,2.8,3256.40651986307
6183,2022,5,16,15,0,14.9,0,69,826,459,2.8,2546.0414641868
6184,2022,5,16,16,0,14.6,0,61,742,322,2.7,1667.43357122329
6185,2022,5,16,17,0,13.6,0,48,610,188,2.1,744.432307877498
6186,2022,5,16,18,0,11.2,8.7,31,288,69,1.6,96.5882197296676
6195,2022,5,17,3,0,2.2,0,24,289,56,1.9,72.7070956127437
6196,2022,5,17,4,0,4.1,0,46,566,165,2.4,174.33057512468
6197,2022,5,17,5,0,6.1,0,61,708,297,2.9,250.272906837948
6198,2022,5,17,6,0,7.9,0,72,796,433,2.8,901.153710120962
6199,2022,5,17,7,0,9.6,0,79,854,560,2.7,1853.77568180635
6200,2022,5,17,8,0,11.3,0,84,893,667,2.5,2697.66849817141
6201,2022,5,17,9,0,12.9,0,83,923,746,2.2,3347.10367036991
6202,2022,5,17,10,0,14.6,0,83,936,788,1.9,3757.36594754947
6203,2022,5,17,11,0,15.8,0,82,939,792,1.6,3940.69062870499
6204,2022,5,17,12,0,16.7,0,80,932,757,1.4,3903.81451116415
6205,2022,5,17,13,0,17.2,0,78,911,685,1.1,3640.30231651766
6206,2022,5,17,14,0,17.1,0,74,877,584,1.1,3174.15265932491
6207,2022,5,17,15,0,16.6,0,69,823,460,1.4,2500.97292329363
6208,2022,5,17,16,0,15.9,0,61,739,324,2,1650.58758247391
6209,2022,5,17,17,0,14.3,0,48,606,190,2.6,742.294968595669
6210,2022,5,17,18,0,11.4,3.1,29,354,73,2.5,89.2833758449601
6219,2022,5,18,3,0,4.4,0,25,311,60,1.4,76.0616938657437
6220,2022,5,18,4,0,7,0,47,575,170,1.5,176.051094051992
6221,2022,5,18,5,0,9.9,0,64,701,300,2.1,257.344575047066
6222,2022,5,18,6,0,12.6,0,79,772,431,3.2,894.962664229734
6223,2022,5,18,7,0,14.9,0,92,814,553,4.1,1800.37345019
6224,2022,5,18,8,0,16.5,7,192,638,608,4.4,2415.54057378568
6225,2022,5,18,9,0,17.5,8.5,229,606,663,4.6,2872.42817858602
6226,2022,5,18,10,0,18.2,8.4,241,602,696,4.8,3179.54370409082
6227,2022,5,18,11,0,18.8,30,446,111,531,4.9,2156.60111285731
6228,2022,5,18,12,0,19.2,43,382,39,409,5,1622.82453303831
6229,2022,5,18,13,0,18.9,24.6,366,179,486,5.1,2102.13899646728
6230,2022,5,18,14,0,18,64.6,195,1,196,5.1,740.890202535814
6231,2022,5,18,15,0,15.9,73.2,113,0,113,4.5,415.341293730941
6232,2022,5,18,16,0,12.3,78.6,62,0,62,3.2,215.448967617264
6233,2022,5,18,17,0,11,73,47,0,47,2.7,156.198655192299
6234,2022,5,18,18,0,11,65.7,17,0,17,2.7,36.7644862639538
6243,2022,5,19,3,0,10.6,65.2,14,0,14,0.3,25.226128548003
6244,2022,5,19,4,0,11.3,84.1,20,0,20,0.6,48.3348747255839
6245,2022,5,19,5,0,12,81.7,47,0,47,1,155.141663473179
6246,2022,5,19,6,0,12.8,76.2,93,0,93,1.2,339.791597265527
6247,2022,5,19,7,0,13.7,64.4,184,0,184,1.5,704.96169232934
6248,2022,5,19,8,0,14.5,59.5,246,0,246,1.7,949.053335840465
6249,2022,5,19,9,0,15.1,49.3,350,0,350,1.8,1351.78658162828
6250,2022,5,19,10,0,15.6,43.8,409,0,409,2.1,1574.61646021537
6251,2022,5,19,11,0,17.4,53.7,336,0,336,2.1,1284.65723339909
6252,2022,5,19,12,0,19.1,64.6,242,0,242,2,912.988604032674
6253,2022,5,19,13,0,19.6,51.7,293,0,293,2.2,1107.55654756381
6254,2022,5,19,14,0,19.2,42.6,290,0,290,2.7,1099.47929605536
6255,2022,5,19,15,0,18.5,30.1,255,33,269,2.9,1061.68637229895
6256,2022,5,19,16,0,18,40.8,143,37,159,2.2,602.632371647989
6257,2022,5,19,17,0,17.7,32.5,94,45,106,2.2,378.799022016567
6258,2022,5,19,18,0,16.2,70.8,18,0,18,2.7,38.7482298396827
6267,2022,5,20,3,0,9.3,67.2,18,0,18,0.7,41.265968820635
6268,2022,5,20,4,0,9.6,78.6,32,0,32,0.5,96.7979126803182
6269,2022,5,20,5,0,10.1,83.6,45,0,45,0.4,148.773651055255
6270,2022,5,20,6,0,10.8,75.8,98,0,98,0.8,363.686185443832
6271,2022,5,20,7,0,11.5,66.7,173,0,173,1.3,667.791544297241
6272,2022,5,20,8,0,12,64.6,219,0,219,1.7,852.249219931129
6273,2022,5,20,9,0,12,68.5,220,0,220,2,856.730018702557
6274,2022,5,20,10,0,12,74.6,187,0,187,2.2,723.76748115404
6275,2022,5,20,11,0,12.2,65.7,255,0,255,2.1,996.342943817587
6276,2022,5,20,12,0,12.5,69.9,212,0,212,2,822.525816516807
6277,2022,5,20,13,0,12.9,69.1,197,0,197,2.1,760.771733486729
6278,2022,5,20,14,0,13.3,58.2,228,0,228,2.3,883.839747269468
6279,2022,5,20,15,0,13,56.7,186,0,186,2.9,716.946249303938
6280,2022,5,20,16,0,12,65.1,108,0,108,3.5,403.047113110185
6281,2022,5,20,17,0,11,81.7,33,0,33,3.2,99.9849988574059
6282,2022,5,20,18,0,10.6,76.1,16,0,16,2.8,33.0073204224965
6291,2022,5,21,3,0,8.2,70.8,18,0,18,3.4,41.7003647586364
6292,2022,5,21,4,0,8,88.3,17,0,17,3.3,37.8141138032826
6293,2022,5,21,5,0,7.9,93,19,0,19,3.1,45.7768942611082
6294,2022,5,21,6,0,7.8,89.4,45,0,45,3.2,151.01631323822
6295,2022,5,21,7,0,7.8,83.7,90,0,90,3.3,336.898444053085
6296,2022,5,21,8,0,8.1,70.2,190,0,190,3.1,750.827133545529
6297,2022,5,21,9,0,8.7,68.9,223,0,223,2.6,883.471240261436
6298,2022,5,21,10,0,9.6,62.5,283,0,283,2.4,1122.18190797109
6299,2022,5,21,11,0,9.8,61.7,292,0,292,2.3,1156.98848180123
6300,2022,5,21,12,0,9,70.5,215,0,215,1.9,848.532730798138
6301,2022,5,21,13,0,8.4,56.5,285,0,285,1.1,1133.2125319751
6302,2022,5,21,14,0,8.6,39.1,323,35,343,0.7,1409.63372586468
6303,2022,5,21,15,0,9.4,33.5,230,135,291,1.6,1304.63061279805
6304,2022,5,21,16,0,10.1,51,157,3,158,2,613.743182891197
6305,2022,5,21,17,0,10,52.2,92,0,92,1.9,340.925384115086
6306,2022,5,21,18,0,9,59.6,34,0,34,1.4,105.273464159634
6315,2022,5,22,3,0,6.2,53.7,26,0,26,0.5,74.5973551223749
6316,2022,5,22,4,0,7.8,54.5,77,0,77,0.4,282.403857898533
6317,2022,5,22,5,0,9.9,65.5,102,0,102,0.4,381.643777247518
6318,2022,5,22,6,0,11.8,45,236,0,236,0.9,919.902011602803
6319,2022,5,22,7,0,13,35.3,336,30,354,1.2,1362.30226778902
6320,2022,5,22,8,0,13.2,32.8,408,41,436,1.4,1693.41267593137
6321,2022,5,22,9,0,12.8,35.2,444,34,469,1.4,1838.39659541872
6322,2022,5,22,10,0,12.8,38.5,408,81,470,1.4,1902.73800676332
6323,2022,5,22,11,0,13,65.8,263,0,263,1.6,1023.26548960785
6324,2022,5,22,12,0,13.5,61.3,284,0,284,1.7,1103.94190778545
6325,2022,5,22,13,0,14.5,53.4,310,0,310,1.8,1200.57836941113
6326,2022,5,22,14,0,15.3,43.8,312,11,318,1.8,1242.96709492601
6327,2022,5,22,15,0,15.3,51.2,210,16,219,1.8,849.971044480906
6328,2022,5,22,16,0,15,16.4,130,381,261,1.8,1244.68539144025
6329,2022,5,22,17,0,14.3,1.8,62,503,190,1.8,713.220517484229
6330,2022,5,22,18,0,12.6,18.1,44,175,65,1.9,145.229961571877
6339,2022,5,23,3,0,7.4,28.5,40,50,46,1.2,131.577993239217
6340,2022,5,23,4,0,8.9,3.3,65,416,164,1.3,244.672490124914
6341,2022,5,23,5,0,10.6,0,79,617,296,1.7,315.079924164229
6342,2022,5,23,6,0,12.1,0,93,715,429,2.1,920.577332230869
6343,2022,5,23,7,0,13.6,9.7,203,516,496,2.4,1710.93404546584
6344,2022,5,23,8,0,15.1,22.1,348,241,510,2.7,1981.91443397291
6345,2022,5,23,9,0,16.2,21.5,375,269,570,3,2331.52060476988
6346,2022,5,23,10,0,17,32.9,469,59,514,3.3,2019.61837786413
6347,2022,5,23,11,0,17.5,53.8,351,5,355,3.6,1367.89458645548
6348,2022,5,23,12,0,16.9,69.6,222,0,222,3.6,846.734512557896
6349,2022,5,23,13,0,15.8,51.7,316,0,316,3.4,1221.08297080677
6350,2022,5,23,14,0,15.9,43.5,317,0,317,3,1223.25851192882
6351,2022,5,23,15,0,16.1,50.1,222,0,222,2.8,848.931898663224
6352,2022,5,23,16,0,15.8,60.7,124,0,124,2.4,458.833976327744
6353,2022,5,23,17,0,15.3,44.3,99,0,99,2.2,359.630770494062
6354,2022,5,23,18,0,13.8,30.9,53,1,53,2.1,177.474148678944
6363,2022,5,24,3,0,7.5,22.6,49,9,50,3.1,167.826844720596
6364,2022,5,24,4,0,8.6,26.5,115,53,129,3.9,441.129369636014
6365,2022,5,24,5,0,9.9,47,150,20,155,4.5,581.728606687732
6366,2022,5,24,6,0,11.5,20.4,194,326,347,5.1,1023.00157972446
6367,2022,5,24,7,0,13,18.7,267,320,448,5.5,1630.72375130497
6368,2022,5,24,8,0,14.4,32.9,338,151,439,6,1733.41578174824
6369,2022,5,24,9,0,15.5,15,307,422,616,6.4,2620.01631004417
6370,2022,5,24,10,0,16.1,57.6,321,2,322,6.4,1254.53329432622
6371,2022,5,24,11,0,16.7,68.1,242,0,242,6.2,930.443074743109
6372,2022,5,24,12,0,17.2,72.7,197,0,197,6.3,749.203689637723
6373,2022,5,24,13,0,15.7,80.9,124,0,124,5.9,460.545629087027
6374,2022,5,24,14,0,12.8,76.1,129,0,129,5.6,487.727764157507
6375,2022,5,24,15,0,11.3,75.8,101,0,101,5.5,376.393308419668
6376,2022,5,24,16,0,11,82.5,52,0,52,5.4,176.616029017793
6377,2022,5,24,17,0,10.7,85.2,24,0,24,4.4,64.3985573036892
6378,2022,5,24,18,0,10.6,69.9,20,0,20,3.3,48.6571733930861
6387,2022,5,25,3,0,8.8,66.1,21,0,21,2.1,53.3409154376082
6388,2022,5,25,4,0,9.7,66.9,54,0,54,2.7,185.890564791427
6389,2022,5,25,5,0,10.1,68.1,97,0,97,3.3,361.671217104694
6390,2022,5,25,6,0,10.3,61.1,170,0,170,3.5,661.432254800807
6391,2022,5,25,7,0,10.3,46,298,0,298,3.4,1181.09422082694
6392,2022,5,25,8,0,10.4,57.8,272,0,272,3.1,1075.39231271204
6393,2022,5,25,9,0,10.7,72.2,195,14,206,2.9,812.664222672411
6394,2022,5,25,10,0,11.4,65.4,249,21,265,3.5,1065.82733339837
6395,2022,5,25,11,0,12.5,47.9,314,115,403,4.4,1733.81772351993
6396,2022,5,25,12,0,13.8,26.1,398,203,550,5.3,2414.68128485885
6397,2022,5,25,13,0,14.6,38.6,387,45,418,5.9,1696.70149102652
6398,2022,5,25,14,0,14.9,47.3,301,11,307,6.2,1214.07455641603
6399,2022,5,25,15,0,14.7,29.7,271,112,326,6.1,1382.55165680835
6400,2022,5,25,16,0,14,11.7,145,402,291,5.4,1367.9753833496
6401,2022,5,25,17,0,12.9,37.9,101,93,131,4.9,469.428787225135
6402,2022,5,25,18,0,11.4,54.5,38,0,38,4.6,119.756635481971
6411,2022,5,26,3,0,7.4,49.5,34,0,34,2.4,106.400654547302
6412,2022,5,26,4,0,7.3,64.5,60,0,60,3.1,213.2464849845
6413,2022,5,26,5,0,7.2,83.2,50,0,50,3.4,172.123787192872
6414,2022,5,26,6,0,7.6,73.9,115,0,115,3.4,441.283899134236
6415,2022,5,26,7,0,8.6,56.7,242,0,242,3,962.165341562278
6416,2022,5,26,8,0,10,61.2,254,0,254,2.1,1002.74464957821
6417,2022,5,26,9,0,10.7,81,139,0,139,1,531.520135603001
6418,2022,5,26,10,0,10.9,70.5,227,0,227,0.5,886.986992725802
6419,2022,5,26,11,0,10.7,77.4,175,0,175,2.7,679.902526563246
6420,2022,5,26,12,0,10.3,60.2,294,0,294,4,1166.45775815592
6421,2022,5,26,13,0,11.3,63.6,243,0,243,3.8,955.353553940782
6422,2022,5,26,14,0,12.7,43.5,266,95,324,3.1,1386.50425478435
6423,2022,5,26,15,0,12.8,41.6,251,30,265,2.3,1065.98966830323
6424,2022,5,26,16,0,12.5,46,179,5,182,1.6,699.491536489063
6425,2022,5,26,17,0,11.8,42.5,111,34,119,1.1,449.741793426746
6426,2022,5,26,18,0,10.5,51.2,42,0,42,0.9,136.358288256229
6427,2022,5,26,19,0,8.9,4.2,12,32,14,0.2,18.184634193121
6435,2022,5,27,3,0,3.9,3.2,37,298,73,1.8,125.949946599425
6436,2022,5,27,4,0,5.5,35.3,101,88,126,2.1,390.052366160933
6437,2022,5,27,5,0,6.9,0,62,714,320,3,256.29712236568
6438,2022,5,27,6,0,7.6,9.7,153,541,407,3.5,1050.97229374948
6439,2022,5,27,7,0,7.9,33.8,336,77,380,4.1,1492.53545289379
6440,2022,5,27,8,0,7.8,45.2,360,18,373,4.4,1498.35832210552
6441,2022,5,27,9,0,8.4,26.4,387,225,553,4.3,2328.28853803522
6442,2022,5,27,10,0,10.2,40.1,463,15,475,4.9,1898.78144210903
6443,2022,5,27,11,0,11.1,41.3,399,86,466,5.4,1954.50482547737
6444,2022,5,27,12,0,10.6,33.3,400,138,502,5.2,2185.00775318301
6445,2022,5,27,13,0,10.3,21.6,350,269,537,5.3,2485.92625987814
6446,2022,5,27,14,0,9.4,32.8,338,91,395,5.1,1686.20186659729
6447,2022,5,27,15,0,7.6,49.2,228,23,241,4.4,981.486455888729
6448,2022,5,27,16,0,6.5,71.8,93,0,93,3.8,351.815349200484
6449,2022,5,27,17,0,6.4,81.3,38,0,38,3,123.476299010028
6450,2022,5,27,18,0,6.7,78.8,17,0,17,2.5,38.2588568512329
6459,2022,5,28,3,0,8.4,44,42,0,42,4.1,138.292076551499
6460,2022,5,28,4,0,8.9,60.6,67,0,67,4.6,240.307479291941
6461,2022,5,28,5,0,9.1,69.4,92,0,92,4.8,343.245389419854
6462,2022,5,28,6,0,9.7,78.6,94,0,94,5,350.476064610716
6463,2022,5,28,7,0,10.6,67.1,185,0,185,5.2,723.405665445977
6464,2022,5,28,8,0,11.9,44.9,354,16,365,5.5,1444.85154027591
6465,2022,5,28,9,0,13.8,38.7,334,157,449,6.2,1857.16398779893
6466,2022,5,28,10,0,14.9,53.9,359,0,359,6.6,1403.88308979895
6467,2022,5,28,11,0,15.5,48.5,403,0,403,6.8,1572.17968766528
6468,2022,5,28,12,0,15.7,26.9,408,188,548,6.8,2381.54976263729
6469,2022,5,28,13,0,15.8,24.4,366,217,517,6.4,2291.89720642119
6470,2022,5,28,14,0,15.7,26.6,323,177,432,6,1887.81806995988
6471,2022,5,28,15,0,15.2,41.5,269,11,273,5.6,1076.22749798885
6472,2022,5,28,16,0,14.3,22,188,197,265,5.1,1126.94793769573
6473,2022,5,28,17,0,13,30.8,124,82,141,4.8,551.541026221938
6474,2022,5,28,18,0,11.3,31.7,49,120,71,4.4,166.85865491601
6475,2022,5,28,19,0,9.4,26.7,14,20,15,3.9,25.7213968483921
6482,2022,5,29,2,0,2.8,12.7,7,41,11,1.2,0.15900174955655
6483,2022,5,29,3,0,4,0,33,375,82,1,111.012392785813
6484,2022,5,29,4,0,6,0,52,585,194,1.1,200.241412229911
6485,2022,5,29,5,0,7.8,0,65,709,324,1.7,267.386916983571
6486,2022,5,29,6,0,9.4,0,75,787,456,2.3,928.992082746826
6487,2022,5,29,7,0,10.8,0,83,838,578,2.2,1845.8000988963
6488,2022,5,29,8,0,12,0,87,872,681,1.7,2645.1843745227
6489,2022,5,29,9,0,13.2,4.5,142,780,721,1.2,3099.75704118075
6490,2022,5,29,10,0,14.2,42.9,452,3,454,1,1752.05019199296
6491,2022,5,29,11,0,14.8,51.5,386,0,386,1.3,1489.29600425155
6492,2022,5,29,12,0,14.6,51,372,0,372,1.4,1437.79221644369
6493,2022,5,29,13,0,14.6,48.8,355,0,355,0.8,1370.17472227049
6494,2022,5,29,14,0,14.5,49.6,298,0,298,1.4,1152.61070467231
6495,2022,5,29,15,0,13.4,54.3,216,0,216,1.7,834.516611356596
6496,2022,5,29,16,0,12.9,52.7,158,0,158,1.4,602.77791812745
6497,2022,5,29,17,0,12.7,74,57,0,57,1.9,194.67844709507
6498,2022,5,29,18,0,11.2,61.2,32,0,32,2.1,95.8289478317129
6507,2022,5,30,3,0,7.5,56.8,35,0,35,3.1,110.425344999107
6508,2022,5,30,4,0,8.5,48.3,94,0,94,3.4,352.266377673308
6509,2022,5,30,5,0,9.8,29.3,182,105,222,3.6,717.697265132759
6510,2022,5,30,6,0,11.6,32.7,224,147,291,3.9,997.718532179298
6511,2022,5,30,7,0,13.1,66.1,190,0,190,4.4,734.250726398248
6512,2022,5,30,8,0,14.3,48.8,327,24,344,4.6,1342.1738027507
6513,2022,5,30,9,0,15.4,27.1,406,175,539,4.7,2164.17981688405
6514,2022,5,30,10,0,16.3,16.5,331,410,650,4.7,2838.16846420152
6515,2022,5,30,11,0,17,3.7,168,750,756,4.4,3630.99613790082
6516,2022,5,30,12,0,17.7,23,312,354,584,4,2648.02379415393
6517,2022,5,30,13,0,18.2,26.3,348,229,506,3.8,2225.26967320935
6518,2022,5,30,14,0,18.1,31.2,259,242,404,4,1840.91625521052
6519,2022,5,30,15,0,17,31.3,285,80,322,4.9,1327.72581230109
6520,2022,5,30,16,0,15.7,15.3,124,417,296,4.3,1312.70250761101
6521,2022,5,30,17,0,14.8,26.9,92,218,143,3.1,559.201662573157
6522,2022,5,30,18,0,13.3,0,45,332,97,2.8,152.430637667656
6523,2022,5,30,19,0,11.7,46.5,9,32,11,1.6,6.09341323759522
6531,2022,5,31,3,0,7.9,42.8,45,11,46,1,150.911268141295
6532,2022,5,31,4,0,9.4,68.8,61,0,61,1.3,214.651571387073
6533,2022,5,31,5,0,11.1,72.3,86,0,86,1.8,314.449218869136
6534,2022,5,31,6,0,12.4,68.2,144,0,144,2.4,548.221150705292
6535,2022,5,31,7,0,13.4,41.6,292,73,338,2.6,1271.48262066295
6536,2022,5,31,8,0,14.6,4.1,153,716,644,2.6,2476.28256061285
6537,2022,5,31,9,0,15.9,7.3,212,642,690,2.4,2909.60342570491
6538,2022,5,31,10,0,17,28.5,398,208,561,2.1,2304.44934453694
6539,2022,5,31,11,0,17.6,19.4,364,344,635,1.8,2746.82371116986
6540,2022,5,31,12,0,17,54.2,347,0,348,1.7,1327.85944714735
6541,2022,5,31,13,0,15.2,48.4,351,2,352,1.9,1363.41252535666
6542,2022,5,31,14,0,13.8,60.7,234,0,234,1.5,904.251542033116
6543,2022,5,31,15,0,13.6,64,169,0,169,1,644.558585662543
6544,2022,5,31,16,0,13.1,52.5,163,0,163,0.9,621.901911579062
6545,2022,5,31,17,0,12.6,52.3,103,0,103,0.6,380.461198951945
6546,2022,5,31,18,0,11.9,42.5,58,0,58,0.6,199.460807805259
6555,2022,6,1,3,0,9.7,59.1,29,0,29,1.3,84.7508284050061
6556,2022,6,1,4,0,9.8,67.9,62,0,62,1.3,218.253608012068
6557,2022,6,1,5,0,9.9,52.7,149,0,149,1.6,575.046398753199
6558,2022,6,1,6,0,10.5,49.5,222,2,223,2.1,872.816057602352
6559,2022,6,1,7,0,10.8,35.3,359,3,361,2.6,1423.27599567042
6560,2022,6,1,8,0,10.7,27.9,372,148,475,2.8,1869.22143513075
6561,2022,6,1,9,0,10.9,29.7,416,128,510,2.8,2074.20181304902
6562,2022,6,1,10,0,11.6,47.1,401,7,406,2.5,1603.37240690057
6563,2022,6,1,11,0,12.6,42.1,436,15,448,2.3,1764.31274034758
6564,2022,6,1,12,0,12.4,41.6,425,12,434,2,1710.10387307221
6565,2022,6,1,13,0,12.5,21.9,361,244,529,2.1,2373.03439542004
6566,2022,6,1,14,0,13.8,3.2,146,687,567,2.5,2934.24422461603
6567,2022,6,1,15,0,14.7,0.8,102,716,470,2.8,2413.21938222011
6568,2022,6,1,16,0,14.5,0,80,673,347,3.1,1657.66272779487
6569,2022,6,1,17,0,13.6,0,64,562,219,3.2,816.375548276768
6570,2022,6,1,18,0,12.3,0,43,388,105,2.9,146.56749548138
6571,2022,6,1,19,0,10,26.3,16,40,20,2.2,33.6998555292852
6579,2022,6,2,3,0,6.7,69.9,23,4,23,0.6,62.2446416905771
6580,2022,6,2,4,0,8.5,55.3,91,4,93,0.4,339.296194346412
6581,2022,6,2,5,0,10,43.2,180,1,180,0.6,700.486808515149
6582,2022,6,2,6,0,10.8,36.9,280,16,288,0.9,1113.11671027699
6583,2022,6,2,7,0,11.5,39.9,339,16,349,1,1357.81756995262
6584,2022,6,2,8,0,12,26.1,378,182,504,1.2,1957.27085484253
6585,2022,6,2,9,0,12.9,20.8,372,302,599,1.5,2443.45317734149
6586,2022,6,2,10,0,14.8,16.9,348,399,662,1.7,2829.92921415449
6587,2022,6,2,11,0,15.8,20.8,391,307,634,1.6,2719.96199799626
6588,2022,6,2,12,0,16.2,26.8,427,176,561,1.6,2345.21617813856
6589,2022,6,2,13,0,17,33.3,432,47,465,1.4,1828.46562079
6590,2022,6,2,14,0,16.7,37.7,365,13,373,1.7,1443.89776618266
6591,2022,6,2,15,0,16.2,40,281,14,289,2,1119.44388413281
6592,2022,6,2,16,0,16,8.3,136,472,317,1.6,1459.16737336742
6593,2022,6,2,17,0,15.2,0,66,554,220,1.5,810.167693580951
6594,2022,6,2,18,0,13.6,20.2,49,220,90,1.7,166.662281947426
6595,2022,6,2,19,0,12,41.1,15,0,15,1.8,28.680576850818
6604,2022,6,3,4,0,10.5,89.4,22,0,22,0.9,56.5343429458487
6605,2022,6,3,5,0,11.5,63.6,117,0,117,1.6,440.10448198623
6606,2022,6,3,6,0,12.4,27.7,253,145,328,2.4,1106.23703953077
6607,2022,6,3,7,0,12.8,14.8,251,393,485,2.5,1687.6251230271
6608,2022,6,3,8,0,13.4,26.8,381,162,490,2.6,1914.11808320499
6609,2022,6,3,9,0,15.2,33.7,458,45,491,3.3,1918.88730595296
6610,2022,6,3,10,0,16.5,54.4,355,0,355,4.1,1370.18584791781
6611,2022,6,3,11,0,16.7,36.3,469,39,500,3.8,1961.0026881994
6612,2022,6,3,12,0,16.4,43.5,410,19,425,3.5,1659.43303235396
6613,2022,6,3,13,0,15.5,58.7,285,0,285,3.3,1101.20090611078
6614,2022,6,3,14,0,15.6,53.6,274,0,274,3.3,1057.4314544142
6615,2022,6,3,15,0,15.6,53.8,222,0,222,3.3,851.726585758688
6616,2022,6,3,16,0,14.6,27.4,160,234,246,3,1090.12081611173
6617,2022,6,3,17,0,13.3,20.8,85,320,182,2.6,650.924566248443
6618,2022,6,3,18,0,12.3,65.6,39,0,39,2.2,122.956285952677
6619,2022,6,3,19,0,11.5,50.5,12,0,12,1.8,17.2986300145761
6626,2022,6,4,2,0,7.3,0,9,81,16,1.9,7.54672509484804
6627,2022,6,4,3,0,8,0,32,437,93,1.7,105.785212020433
6628,2022,6,4,4,0,9.4,0,47,627,206,1.7,178.357639486623
6629,2022,6,4,5,0,11,0,59,737,335,1.8,240.627469037397
6630,2022,6,4,6,0,12.9,0,68,806,465,1.7,902.259109176881
6631,2022,6,4,7,0,15.1,0,75,850,586,1.5,1793.53973253441
6632,2022,6,4,8,0,17.1,0,81,880,687,1.5,2573.39901161093
6633,2022,6,4,9,0,18.4,10.1,225,611,682,1.8,2813.4384356548
6634,2022,6,4,10,0,19.3,34.8,467,68,520,2,2012.49811926494
6635,2022,6,4,11,0,20,30.6,442,144,555,2.3,2234.9864656287
