Year,Month,Day,Hour,Minute,Temp,DHI,DNI,GHI,WindVel,Output_Power
2022,7,4,0,0,11.8,0,0,0,1,30.69
2022,7,4,1,0,11.6,0,0,0,0.9,107.29
2022,7,4,2,0,11.6,1,0,1,0.9,150.99
2022,7,4,3,0,12.1,2,0,2,1.3,138.92
2022,7,4,4,0,12.7,5,0,5,1.3,184.86
2022,7,4,5,0,12.7,10,0,10,1.3,971.62
2022,7,4,6,0,12.5,47,0,47,1.5,1109.8
2022,7,4,7,0,12.7,132,0,132,1.6,1894.56
2022,7,4,8,0,13.5,285,0,285,2.2,4475.45
2022,7,4,9,0,15.2,444,14,454,3.1,6744.65
2022,7,4,10,0,17.2,477,67,529,3.7,5962.03
2022,7,4,11,0,18.9,446,170,582,4.5,5615
2022,7,4,12,0,19.3,453,107,536,5.6,5960.84
2022,7,4,13,0,18.9,413,120,500,5.9,3448.76
2022,7,4,14,0,18.6,373,74,421,5.8,2081.82
2022,7,4,15,0,18.1,260,0,260,5.5,1149.03
2022,7,4,16,0,16.8,146,0,146,4.9,866.61
2022,7,4,17,0,15.3,80,0,80,4.2,465.87
2022,7,4,18,0,14.1,42,0,42,3.8,200.69
2022,7,4,19,0,12.8,21,0,21,3.6,61.56
2022,7,4,20,0,11.9,1,0,1,3.7,32.79
2022,7,4,21,0,11.1,0,0,0,3.9,31.44
2022,7,4,22,0,10.4,0,0,0,3.9,30.87
2022,7,4,23,0,9.8,0,0,0,3.7,29.83
2022,7,5,0,0,9.3,0,0,0,3.6,33.33
2022,7,5,1,0,9.1,0,0,0,3.5,138.22
2022,7,5,2,0,9.3,10,69,16,3.6,256.95
2022,7,5,3,0,10.2,37,367,88,4,426.85
2022,7,5,4,0,11.8,52,579,198,4.3,1298.84
2022,7,5,5,0,13.4,105,535,300,4.7,2839.12
2022,7,5,6,0,14.9,234,248,355,4.9,3275.63
2022,7,5,7,0,16.1,251,378,477,4.7,3019.93
2022,7,5,8,0,16.6,350,232,510,4.4,3304.73
2022,7,5,9,0,16.6,410,178,546,4.3,3953.11
2022,7,5,10,0,16.6,462,106,546,4.2,7112.54
2022,7,5,11,0,16.7,454,143,568,4.2,6051.27
2022,7,5,12,0,17.2,354,352,626,4.2,6610.19
2022,7,5,13,0,17.6,258,504,622,4,4988.78
2022,7,5,14,0,16.7,329,127,413,3.9,3254.08
2022,7,5,15,0,16.3,240,242,362,3.8,2243.63
2022,7,5,16,0,16.7,77,704,376,3.5,667.84
2022,7,5,17,0,16.4,65,598,247,3.4,304.67
2022,7,5,18,0,15.5,50,404,127,3.3,201.22
2022,7,5,19,0,14,29,1,29,2.9,78.72
2022,7,5,20,0,12.1,1,0,1,2.4,32.59
2022,7,5,21,0,11,0,0,0,2.1,31.9
2022,7,5,22,0,10.9,0,0,0,1.7,30.75
2022,7,5,23,0,10.3,0,0,0,1.4,30.42
2022,7,6,0,0,9.8,0,0,0,1.2,30.37
2022,7,6,1,0,10.5,0,0,0,1.1,122.53
2022,7,6,2,0,11,1,0,1,1.1,223.22
2022,7,6,3,0,11.4,28,333,77,1.2,345.79
2022,7,6,4,0,12.3,50,600,200,1.8,1212.05
2022,7,6,5,0,13.3,61,722,328,2.5,3078.49
2022,7,6,6,0,14.3,70,798,459,2.6,4762.75
2022,7,6,7,0,15.8,78,842,581,2.3,6070.65
2022,7,6,8,0,17.1,86,868,683,2.4,6742.21
2022,7,6,9,0,18.1,89,888,758,2.7,7098.22
2022,7,6,10,0,19,212,667,739,3,6680.53
2022,7,6,11,0,19.6,120,840,791,3.4,7135.04
2022,7,6,12,0,19.9,105,858,770,4,5492.25
2022,7,6,13,0,19.8,240,516,616,4.6,3233.68
2022,7,6,14,0,19.4,342,139,428,4.8,2461.4
2022,7,6,15,0,18.8,272,128,346,5,1328.24
2022,7,6,16,0,18.2,164,0,164,5.2,539.42
2022,7,6,17,0,16.8,79,0,79,5.5,223.97
2022,7,6,18,0,14.4,26,0,26,5.5,143.3
2022,7,6,19,0,12.7,11,0,11,4.9,42.72
2022,7,6,20,0,11.9,0,0,0,4.3,31.32
2022,7,6,21,0,11.7,0,0,0,3.9,30.74
2022,7,6,22,0,11.8,0,0,0,3.6,30
2022,7,6,23,0,11.9,0,0,0,3,30.13
2022,7,7,0,0,12.2,0,0,0,2,29.34
2022,7,7,1,0,12.4,0,0,0,1,66.35
2022,7,7,2,0,12.3,1,0,1,1.3,121.62
2022,7,7,3,0,12.1,3,0,3,1.8,186.29
2022,7,7,4,0,12,15,0,15,2.3,767.91
2022,7,7,5,0,11.8,121,0,121,2.9,2298.42
2022,7,7,6,0,12.7,221,233,339,3.7,4085.92
2022,7,7,7,0,15.4,318,164,413,4.8,3532.1
2022,7,7,8,0,17.8,382,128,471,5.4,6445.01
2022,7,7,9,0,18.7,282,472,638,5.5,6827.99
2022,7,7,10,0,19.4,134,810,775,5,6735.86
2022,7,7,11,0,20.4,129,823,786,4.9,7075.71
2022,7,7,12,0,20.6,163,739,737,5.4,6136.38
2022,7,7,13,0,20.4,343,281,547,5.1,5454.71
2022,7,7,14,0,20.5,319,234,467,4.5,3720.02
2022,7,7,15,0,20.3,252,242,381,4.1,2501.24
2022,7,7,16,0,20,84,691,372,2.9,647.1
2022,7,7,17,0,19.3,55,651,253,1.9,300.66
2022,7,7,18,0,17.3,41,513,134,1.1,178.89
2022,7,7,19,0,14.3,18,130,32,1.1,69.09
2022,7,7,20,0,12,0,0,0,1,32.32
2022,7,7,21,0,11.7,0,0,0,1.2,31.45
2022,7,7,22,0,11.7,0,0,0,1.2,30.42
2022,7,7,23,0,11.4,0,0,0,1.4,30.27
2022,7,8,0,0,12.1,0,0,0,1.7,30.32
2022,7,8,1,0,12.5,0,0,0,1.8,49.03
2022,7,8,2,0,12.4,0,0,0,1.5,209.47
2022,7,8,3,0,12.8,5,0,5,1.2,302.54
2022,7,8,4,0,13.5,75,127,110,1.1,1204.25
2022,7,8,5,0,14.4,98,451,271,0.9,3002.83
2022,7,8,6,0,16,79,750,443,1.8,4712.53
2022,7,8,7,0,17.6,86,807,565,2.6,6051.38
2022,7,8,8,0,18.5,91,846,670,2.7,7073.9
2022,7,8,9,0,19.4,204,650,692,2.8,7455.55
2022,7,8,10,0,20,256,572,707,2.7,7508.04
2022,7,8,11,0,20.4,234,626,733,2.7,5732.87
2022,7,8,12,0,20.8,410,182,553,2.4,3877.39
2022,7,8,13,0,21.2,394,153,504,2.1,2300.94
2022,7,8,14,0,21.3,348,88,407,1.9,2428.24
2022,7,8,15,0,21.1,280,116,344,1.6,1647.36
2022,7,8,16,0,20.5,201,22,211,0.4,576.39
2022,7,8,17,0,19.4,80,0,80,0.8,390.1
2022,7,8,18,0,17.6,39,0,39,2.1,182.17
2022,7,8,19,0,15.2,8,0,8,2.1,66.1
2022,7,8,20,0,13.6,0,0,0,1.5,33.31
2022,7,8,21,0,13.1,0,0,0,1.2,32.2
2022,7,8,22,0,12.8,0,0,0,1.2,31.77
2022,7,8,23,0,12.5,0,0,0,1.2,31.48
2022,7,9,0,0,12.2,0,0,0,1.4,31.36
2022,7,9,1,0,11.4,0,0,0,1.6,126.9
2022,7,9,2,0,10.5,8,66,14,2,240.85
2022,7,9,3,0,11.1,30,426,87,2.8,352.19
2022,7,9,4,0,12.5,45,623,197,3.4,1170.45
2022,7,9,5,0,13.9,55,738,324,3.7,3024.67
2022,7,9,6,0,15.5,63,808,454,4.1,4731.41
2022,7,9,7,0,16.7,69,855,576,4.2,6120.9
2022,7,9,8,0,17.6,73,888,680,4,5637.55
2022,7,9,9,0,18.5,196,656,684,3.7,4742.22
2022,7,9,10,0,19.5,371,1,372,3.4,3413.67
2022,7,9,11,0,19.2,463,60,511,3.4,2743.64
2022,7,9,12,0,18.5,393,24,412,3,3522.19
2022,7,9,13,0,18.8,295,66,342,2.6,3229.1
2022,7,9,14,0,18.3,261,280,432,2.2,2056.18
2022,7,9,15,0,18.3,250,189,357,1.6,1017.42
2022,7,9,16,0,18.9,217,7,220,1.7,771.06
2022,7,9,17,0,18.4,143,69,165,2.5,365.82
2022,7,9,18,0,16.8,69,0,69,2.9,148.84
2022,7,9,19,0,14.3,18,0,18,1.7,62.29
2022,7,9,20,0,12.1,0,0,0,1.4,32.1
2022,7,9,21,0,10.9,0,0,0,2.1,31.36
2022,7,9,22,0,10.2,0,0,0,2.5,30.72
2022,7,9,23,0,9.8,0,0,0,2.6,29.82
2022,7,10,0,0,9.3,0,0,0,2.4,29.92
2022,7,10,1,0,8.6,0,0,0,2.3,120.78
2022,7,10,2,0,8.2,8,62,13,2.4,260.69
2022,7,10,3,0,9.6,35,131,49,3.3,544.52
2022,7,10,4,0,11.2,84,14,88,4.2,1268.81
2022,7,10,5,0,12.1,85,573,300,4.6,2254.21
2022,7,10,6,0,13.4,176,442,387,5.3,4255.62
2022,7,10,7,0,14.8,232,421,478,5.8,4975.68
2022,7,10,8,0,15,363,131,451,5.2,4017.29
2022,7,10,9,0,14.9,388,66,438,4.2,4103.45
2022,7,10,10,0,15.5,380,0,380,3.6,3589.77
2022,7,10,11,0,15.9,345,20,361,4,2749.28
2022,7,10,12,0,15.7,310,10,317,4,2606.05
2022,7,10,13,0,16.5,327,1,327,4,2807.88
2022,7,10,14,0,17.9,330,199,458,4.2,2458.47
2022,7,10,15,0,18,280,142,350,3.8,1602.49
2022,7,10,16,0,17.4,177,292,306,3.4,732.77
2022,7,10,17,0,17,133,234,196,3,421.14
2022,7,10,18,0,16,40,500,129,2.5,221.44
2022,7,10,19,0,14.9,20,193,38,2.1,52.91
2022,7,10,20,0,12.9,0,2,1,1.7,32.71
2022,7,10,21,0,11,0,0,0,1.8,31.63
2022,7,10,22,0,10.1,0,0,0,1.9,30.63
2022,7,10,23,0,9.6,0,0,0,1.8,29.71
2022,7,11,0,0,9.1,0,0,0,1.8,30.04
2022,7,11,1,0,8.6,0,0,0,1.8,140.84
2022,7,11,2,0,8.6,7,21,9,1.7,302.11
2022,7,11,3,0,9.5,33,32,39,1.6,395.54
2022,7,11,4,0,11.6,81,371,170,1.6,1721.07
2022,7,11,5,0,14,177,58,199,1.8,3748.67
2022,7,11,6,0,16,275,26,287,2,4774.31
2022,7,11,7,0,17.7,339,60,376,2.3,5939.35
2022,7,11,8,0,19.2,163,672,625,2.5,6852.75
2022,7,11,9,0,20.3,90,876,744,2.6,6439.2
2022,7,11,10,0,21.3,203,671,729,2.6,7309.97
2022,7,11,11,0,21.8,268,548,703,2.5,6853.64
2022,7,11,12,0,21.5,392,254,587,2.5,4211.01
2022,7,11,13,0,20.7,426,51,463,2.7,3903.29
2022,7,11,14,0,20.9,175,616,560,2.7,2306.88
2022,7,11,15,0,21.7,227,327,407,2.5,1660.32
2022,7,11,16,0,21.7,152,412,325,2.2,600.56
2022,7,11,17,0,20.7,120,289,202,2.2,325.8
2022,7,11,18,0,18.6,41,478,126,2,173.45
2022,7,11,19,0,16,18,195,37,1.6,103.085
2022,7,11,20,0,13.9,0,1,1,1.5,32.72
2022,7,11,21,0,12.6,0,0,0,1.5,31.52
2022,7,11,22,0,11.8,0,0,0,1.3,30.56
2022,7,11,23,0,11.4,0,0,0,1.2,29.88
2022,7,12,0,0,11.1,0,0,0,1.2,29.81
2022,7,12,1,0,10.8,0,0,0,1.1,128.7
2022,7,12,2,0,10.8,7,50,11,0.9,236.39
2022,7,12,3,0,12.1,30,376,79,0.9,352.05
2022,7,12,4,0,14.5,49,567,184,0.6,1180.32
2022,7,12,5,0,17,63,686,309,0.5,2912.63
2022,7,12,6,0,19.1,72,766,438,1.2,4571.62
2022,7,12,7,0,20.8,79,820,561,1.9,5771.56
2022,7,12,8,0,22.1,84,856,665,2.3,6476.79
2022,7,12,9,0,23.3,88,875,741,2.6,6909.69
2022,7,12,10,0,24.3,93,879,783,2.8,6833.43
2022,7,12,11,0,25.1,119,832,778,3,4827.4
2022,7,12,12,0,25.5,416,184,557,3.2,4321.36
2022,7,12,13,0,25.7,405,111,486,3.5,2942.34
2022,7,12,14,0,25,369,25,384,4.2,1696.94
2022,7,12,15,0,23.4,194,0,194,4.9,752.55
2022,7,12,16,0,21.8,99,0,99,4.4,496
2022,7,12,17,0,20.3,56,0,56,3.5,449.05
2022,7,12,18,0,18.6,34,0,34,3.3,215.94
2022,7,12,19,0,16.7,15,0,15,3.2,79.4
2022,7,12,20,0,14.9,0,0,0,2.9,34.37
2022,7,12,21,0,13.6,0,0,0,2.6,33.32
2022,7,12,22,0,13,0,0,0,2,32.32
2022,7,12,23,0,13.1,0,0,0,1.8,31.53
2022,7,13,0,0,13.2,0,0,0,2.1,31.34
2022,7,13,1,0,13.6,0,0,0,2.3,98.19
2022,7,13,2,0,13.8,1,0,1,2.4,334.84
2022,7,13,3,0,13.9,3,0,3,2.5,461.63
2022,7,13,4,0,15.2,20,0,20,3,602.13
2022,7,13,5,0,17,38,0,38,3.8,404.98
2022,7,13,6,0,18.7,117,0,117,4.5,966.88
2022,7,13,7,0,19.8,229,0,229,5,4639.42
2022,7,13,8,0,20.3,403,5,407,5.5,2925.83
2022,7,13,9,0,20.8,427,44,460,5.8,4987.38
2022,7,13,10,0,21.9,346,108,430,5.9,2030.26
2022,7,13,11,0,22.6,317,38,347,6,5367.29
2022,7,13,12,0,22.7,298,213,463,6.1,1514.99
2022,7,13,13,0,22.4,190,92,253,6.2,5407.28
2022,7,13,14,0,21.2,115,768,600,5.5,3926.79
2022,7,13,15,0,19.1,97,741,490,4,2106.38
2022,7,13,16,0,18.9,78,700,368,3.6,618.78
2022,7,13,17,0,19.4,67,571,237,3.8,350.08
2022,7,13,18,0,18,48,424,120,3.7,184.42
2022,7,13,19,0,16.2,17,193,35,3.9,67.66
2022,7,13,20,0,14.5,0,0,0,4,32.53
2022,7,13,21,0,13.2,0,0,0,3.9,31.82
2022,7,13,22,0,12,0,0,0,3.5,31
2022,7,13,23,0,10.8,0,0,0,3.1,30.93
2022,7,14,0,0,9.8,0,0,0,2.9,29.99
2022,7,14,1,0,9.2,0,0,0,2.9,123.68
2022,7,14,2,0,9.2,7,0,7,2.9,381.17
2022,7,14,3,0,9.9,31,28,34,2.6,525.34
2022,7,14,4,0,11.5,71,0,71,2.5,806.36
2022,7,14,5,0,13.5,100,0,100,2.5,1443.04
2022,7,14,6,0,15.4,187,0,187,2.4,1634.86
2022,7,14,7,0,17,271,0,271,2.3,2553.57
2022,7,14,8,0,18.4,370,110,446,2.4,3509.41
2022,7,14,9,0,19.5,402,188,543,2.6,5672
2022,7,14,10,0,19.6,375,305,613,2.7,4638.16
2022,7,14,11,0,18.7,445,35,473,2.6,5532.71
2022,7,14,12,0,18.1,374,0,374,2.8,1882.27
2022,7,14,13,0,18.6,263,0,263,3,2180.57
2022,7,14,14,0,19.2,285,3,287,2.4,1880.5
2022,7,14,15,0,18.8,238,0,239,1.7,1443.76
2022,7,14,16,0,16,160,0,160,3.8,901.94
2022,7,14,17,0,12.6,93,0,93,4.5,339.67
2022,7,14,18,0,11.4,19,0,19,2.9,181.8
2022,7,14,19,0,11.2,18,0,18,1.7,52.8
2022,7,14,20,0,10.6,0,0,0,1.5,31.01
2022,7,14,21,0,9.7,0,0,0,1.9,30.34
2022,7,14,22,0,8.7,0,0,0,2.1,29.95
2022,7,14,23,0,8.3,0,0,0,2.5,29.53
2022,7,15,0,0,7.3,0,0,0,2.5,28.86
2022,7,15,1,0,5.8,0,0,0,1.9,101.78
2022,7,15,2,0,5.2,5,39,9,1.8,216.86
2022,7,15,3,0,6,29,379,75,1.6,347.17
2022,7,15,4,0,8.1,48,583,183,1.7,1155.39
2022,7,15,5,0,10.4,62,701,309,2.4,3015.66
2022,7,15,6,0,12.4,81,754,436,2.9,4876.31
2022,7,15,7,0,14.2,127,706,541,3.1,6004.85
2022,7,15,8,0,15.8,91,855,666,3.5,6443.75
2022,7,15,9,0,17.1,97,873,744,3.7,4437.6
2022,7,15,10,0,17.7,283,523,691,3.5,6264.41
2022,7,15,11,0,17.8,396,267,607,3,2988.07
2022,7,15,12,0,17.9,440,103,518,2.7,3268.7
2022,7,15,13,0,17.8,311,365,567,2.5,5520.1
2022,7,15,14,0,18.1,110,785,603,2.4,4166.75
2022,7,15,15,0,18.5,96,750,491,2.8,1768.44
2022,7,15,16,0,18.1,204,131,263,3.1,795.91
2022,7,15,17,0,17.2,132,13,135,3,506.89
2022,7,15,18,0,15.3,65,171,96,2.1,164.44
2022,7,15,19,0,12.6,15,0,15,0.6,50.06
2022,7,15,20,0,10.5,0,0,0,1.7,32.03
2022,7,15,21,0,9.5,0,0,0,2.3,31.3
2022,7,15,22,0,8.5,0,0,0,1.9,30.39
2022,7,15,23,0,8.8,0,0,0,1.7,29.61
2022,7,16,0,0,9.6,0,0,0,1.5,29
2022,7,16,1,0,9.3,0,0,0,1.7,99.86
2022,7,16,2,0,8.5,0,0,0,2.1,216.42
2022,7,16,3,0,8.7,2,0,2,2.3,578.63
2022,7,16,4,0,10.5,42,0,42,2.9,1358.93
2022,7,16,5,0,12.3,113,0,113,3.8,1261.74
2022,7,16,6,0,13.9,210,0,210,4.3,2560.24
2022,7,16,7,0,15.3,321,66,361,4.5,4414.5
2022,7,16,8,0,16.4,386,104,458,4.6,6218.19
2022,7,16,9,0,17.3,317,401,614,4.7,7124.45
2022,7,16,10,0,18.1,352,367,637,4.4,6700.61
2022,7,16,11,0,18.4,203,666,726,3.8,4761.44
2022,7,16,12,0,18,345,328,597,3.3,3617.31
2022,7,16,13,0,18.3,379,168,500,3.1,2555.92
2022,7,16,14,0,18.2,342,128,422,3,3934.6
2022,7,16,15,0,18.1,94,747,485,2.3,2131.1
2022,7,16,16,0,17.6,117,479,321,1.5,495.98
2022,7,16,17,0,16.2,105,0,105,1.6,307.72
2022,7,16,18,0,15.2,66,19,68,1.7,188.91
2022,7,16,19,0,14.2,17,107,27,1.8,49.09
2022,7,16,20,0,12.9,0,0,0,1.3,31.72
2022,7,16,21,0,11.5,0,0,0,1,31.26
2022,7,16,22,0,10.2,0,0,0,1,30.18
2022,7,16,23,0,9.4,0,0,0,1.4,29.24
2022,7,17,0,0,9.1,0,0,0,1.7,28.59
2022,7,17,1,0,8.8,0,0,0,1.7,119.2
2022,7,17,2,0,8.5,2,0,2,1.5,229.68
2022,7,17,3,0,9.2,5,0,5,1.3,505.52
2022,7,17,4,0,10.7,22,0,22,1.7,1064.43
2022,7,17,5,0,12.4,63,0,63,2.2,1997.75
2022,7,17,6,0,13.9,249,4,251,1.9,3385.3
2022,7,17,7,0,15.4,320,72,364,1.5,5394.86
2022,7,17,8,0,17.7,318,275,507,0.7,5530.22
2022,7,17,9,0,19.3,368,271,567,1.3,4001.87
2022,7,17,10,0,20,356,346,624,2.3,5145.43
2022,7,17,11,0,20.6,302,449,655,2.9,4008.55
2022,7,17,12,0,21,434,89,500,3.3,5020.57
2022,7,17,13,0,21.4,366,232,530,3.3,3182.46
2022,7,17,14,0,21.2,339,158,440,3,2267.89
2022,7,17,15,0,21.1,291,39,311,3.5,1863.01
2022,7,17,16,0,20.8,202,159,267,3.5,696.97
2022,7,17,17,0,19.6,113,116,152,3.6,317.78
2022,7,17,18,0,17.9,48,0,48,3.4,138.14
2022,7,17,19,0,15.8,12,0,12,2.3,49.04
2022,7,17,20,0,13.7,0,0,0,1.5,32.64
2022,7,17,21,0,12.7,0,0,0,1.2,31.12
2022,7,17,22,0,12.1,0,0,0,1.4,30.73
2022,7,17,23,0,11.4,0,0,0,1.6,29.94
2022,7,18,0,0,11.2,0,0,0,1.5,29.5
2022,7,18,1,0,11.1,0,0,0,1.5,94.32
2022,7,18,2,0,11.1,4,0,4,1.5,187.27
2022,7,18,3,0,11.8,12,0,12,1.6,394.65
2022,7,18,4,0,12.6,15,0,15,1.7,288.06
2022,7,18,5,0,13.1,23,0,23,1.3,624.17
2022,7,18,6,0,13.8,68,0,68,1.6,2064.2
2022,7,18,7,0,14.6,259,0,259,1.7,2604.89
2022,7,18,8,0,16.3,354,9,360,2,5054.47
2022,7,18,9,0,18.8,421,118,508,3.4,4887.19
2022,7,18,10,0,21,448,67,500,4.7,6430.16
2022,7,18,11,0,22.1,459,105,541,5.1,5598.63
2022,7,18,12,0,22,440,120,530,5.1,5237.25
2022,7,18,13,0,21.9,322,340,562,4.7,3990
2022,7,18,14,0,21.4,332,184,448,4.5,2415.99
2022,7,18,15,0,21.2,266,24,280,4.6,1040.75
2022,7,18,16,0,21,161,228,245,4.4,691.22
2022,7,18,17,0,20.1,81,452,210,3.8,390.67
2022,7,18,18,0,18.7,71,16,74,3.1,194.53
2022,7,18,19,0,16.4,18,49,22,2.3,52.55
2022,7,18,20,0,14.4,0,0,0,1.8,34.87
2022,7,18,21,0,13.4,0,0,0,1.5,33.13
2022,7,18,22,0,12.7,0,0,0,1.1,32.76
2022,7,18,23,0,12.2,0,0,0,0.9,31.96
2022,7,19,0,0,11.9,0,0,0,1.1,31.11
2022,7,19,1,0,11.8,0,0,0,1.2,106.34
2022,7,19,2,0,11.6,2,1,2,1.2,217.89
2022,7,19,3,0,12.2,39,158,55,1.4,349.94
2022,7,19,4,0,13.9,56,463,162,1.5,1122.33
2022,7,19,5,0,16.1,70,634,287,1.7,2830.36
2022,7,19,6,0,18,95,681,411,1.8,4428.55
2022,7,19,7,0,19.8,118,714,527,1.7,5579.4
2022,7,19,8,0,21.6,127,755,630,1.4,6507.13
2022,7,19,9,0,23.4,143,758,698,1.2,5327.17
2022,7,19,10,0,24.7,431,150,547,1.3,5708.2
2022,7,19,11,0,25.6,378,300,613,1.3,6627.21
2022,7,19,12,0,26,152,754,722,1.5,5846.28
2022,7,19,13,0,26.2,143,739,662,1.8,4833.03
2022,7,19,14,0,26.2,148,666,563,1.8,3363.9
2022,7,19,15,0,26.3,149,557,439,1.7,1841.33
2022,7,19,16,0,26.2,140,391,301,1.2,717.91
2022,7,19,17,0,24.9,133,79,157,1.6,349.36
2022,7,19,18,0,21.9,60,0,60,2,155.23
2022,7,19,19,0,18.6,12,0,12,2.1,41.93
2022,7,19,20,0,16.4,0,0,0,2,35.18
2022,7,19,21,0,15.5,0,0,0,1.7,33.43
2022,7,19,22,0,15,0,0,0,1.6,32.27
2022,7,19,23,0,14.6,0,0,0,1.8,31.77
2022,7,20,0,0,14.3,0,0,0,1.9,30.83
2022,7,20,1,0,13.9,0,0,0,1.8,72.52
2022,7,20,2,0,13.6,0,0,0,1.6,233.3
2022,7,20,3,0,14.2,2,0,2,1.4,461.1
2022,7,20,4,0,16.1,57,0,57,1.3,1012.93
2022,7,20,5,0,18.4,177,29,188,1.8,2424.83
2022,7,20,6,0,20.8,256,62,286,2.7,3661.52
2022,7,20,7,0,22.9,290,225,419,3.2,5204.88
2022,7,20,8,0,25,241,487,567,3.4,5937.58
2022,7,20,9,0,27.1,203,644,674,3.5,6427.42
2022,7,20,10,0,28.9,229,623,709,3.6,6209.25
2022,7,20,11,0,30,257,568,699,3.6,6234.71
2022,7,20,12,0,30.8,309,376,596,3.7,3695.68
2022,7,20,13,0,31.3,303,299,509,4,3831.09
2022,7,20,14,0,31.3,312,224,455,4.2,1641.11
2022,7,20,15,0,30.9,239,200,336,3.9,1751.81
2022,7,20,16,0,29.9,128,459,313,3.2,595.68
2022,7,20,17,0,27.3,91,357,193,2.3,266.28
2022,7,20,18,0,24.1,46,0,46,1.8,154.96
2022,7,20,19,0,21.5,9,0,9,1.8,38.59
2022,7,20,20,0,19.9,0,0,0,1.7,36.27
2022,7,20,21,0,19,0,0,0,1.8,35.41
2022,7,20,22,0,18.6,0,0,0,2,33.4
2022,7,20,23,0,18.4,0,0,0,2.1,32.75
2022,7,21,0,0,17.7,0,0,0,2.1,32.06
2022,7,21,1,0,16.8,0,0,0,1.9,75.36
2022,7,21,2,0,16,2,0,2,1.6,267.05
2022,7,21,3,0,16.3,12,1,12,1,534.79
2022,7,21,4,0,17.8,20,0,20,0.8,922.22
2022,7,21,5,0,19.8,135,6,138,0.9,2358.39
2022,7,21,6,0,22,244,127,303,1.4,3953
2022,7,21,7,0,24.1,315,139,393,1.9,4591.9
2022,7,21,8,0,26,346,215,488,2.1,4762.14
2022,7,21,9,0,27.8,397,190,535,2.3,5461.28
2022,7,21,10,0,29.3,432,165,559,2.6,5738.97
2022,7,21,11,0,30.3,447,139,555,2.6,5464.03
2022,7,21,12,0,30.9,432,144,541,2.5,3560.34
2022,7,21,13,0,31.2,411,2,413,2.5,2302.89
2022,7,21,14,0,31.1,277,0,277,2.5,1281.94
2022,7,21,15,0,30.1,174,1,174,2.2,914.72
2022,7,21,16,0,28.5,142,0,142,2.1,424.18
2022,7,21,17,0,24.6,37,0,37,2.8,278.2
2022,7,21,18,0,21.2,26,0,26,1.7,118.29
2022,7,21,19,0,20.4,8,0,8,1,38.35
2022,7,21,20,0,19.7,0,0,0,1.1,36.59
2022,7,21,21,0,18.9,0,0,0,1.2,36
2022,7,21,22,0,18.5,0,0,0,1.2,34.85
2022,7,21,23,0,18.8,0,0,0,1.5,34.39
2022,7,22,0,0,18.9,0,0,0,1.5,34.02
2022,7,22,1,0,18.7,0,0,0,2.1,34.38
2022,7,22,2,0,18,0,0,0,2.9,82.95
2022,7,22,3,0,17.4,1,0,1,3.5,107.31
2022,7,22,4,0,17.7,5,0,5,3.8,138.85
2022,7,22,5,0,18,9,0,9,4,103.73
2022,7,22,6,0,17.5,22,0,22,4.1,156.56
2022,7,22,7,0,16.6,55,0,55,4.1,188.96
2022,7,22,8,0,15.6,54,0,54,4,160.55
2022,7,22,9,0,14.7,87,0,87,4.3,153.56
2022,7,22,10,0,14.3,58,0,58,4.7,368.55
2022,7,22,11,0,13.8,85,0,85,5,604.26
2022,7,22,12,0,13.4,103,0,103,4.8,556.45
2022,7,22,13,0,13.2,109,0,109,4.3,616.64
2022,7,22,14,0,13,162,0,162,4,519.65
2022,7,22,15,0,12.8,146,0,146,3.8,262.82
2022,7,22,16,0,12.7,117,0,117,3.7,243.21
2022,7,22,17,0,12.5,62,0,62,3.4,158.71
2022,7,22,18,0,12.3,17,0,17,3.1,116.53
2022,7,22,19,0,12.1,5,0,5,2.9,34.77
2022,7,22,20,0,12,0,0,0,2.6,33.96
2022,7,22,21,0,11.8,0,0,0,2.3,33.12
2022,7,22,22,0,11.3,0,0,0,2.1,32.61
2022,7,22,23,0,10.6,0,0,0,2,32.17
2022,7,23,0,0,10.4,0,0,0,1.9,31.36
2022,7,23,1,0,10.6,0,0,0,2,73.24
2022,7,23,2,0,10.7,2,0,2,2,184.26
2022,7,23,3,0,11,34,8,35,2,357.15
2022,7,23,4,0,11.9,61,393,144,2.1,1212.92
2022,7,23,5,0,13,134,326,237,2.4,2723.72
2022,7,23,6,0,14.2,175,403,359,2.8,3950.8
2022,7,23,7,0,15.9,208,476,470,3,5248.85
2022,7,23,8,0,17.5,243,492,566,3,6252.9
2022,7,23,9,0,18.9,284,471,624,2.7,5995.29
2022,7,23,10,0,20.1,312,446,653,2.2,4173.32
2022,7,23,11,0,20.8,465,24,483,1.9,3801.22
2022,7,23,12,0,21.1,420,97,493,1.7,5243.08
2022,7,23,13,0,21.4,344,276,532,1.3,4432.76
2022,7,23,14,0,21.3,325,69,368,0.8,2225.38
2022,7,23,15,0,20.5,270,164,356,0.9,1634.23
2022,7,23,16,0,19.3,213,97,251,2,574.23
2022,7,23,17,0,17.8,127,70,144,2.5,246.53
2022,7,23,18,0,16.3,53,127,75,2.5,155.37
2022,7,23,19,0,14.5,7,0,7,2.2,36.05
2022,7,23,20,0,13.2,0,0,0,1.9,33.46
2022,7,23,21,0,12.4,0,0,0,1.6,33.36
2022,7,23,22,0,11.8,0,0,0,1.3,32.85
2022,7,23,23,0,11.3,0,0,0,1.1,31.6
2022,7,24,0,0,10.5,0,0,0,1,31.27
